Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Shai Gilgeous-Alexander,36:02,.580,.438,.042,.583,0.0,6.3,3.2,30.0,1.4,5.2,6.2,37.5,126,125,7.5
Jalen Williams,33:21,.488,.458,.167,.250,6.9,17.1,12.0,17.6,1.5,2.8,7.0,18.0,114,122,-0.7
Luguentz Dort,31:13,.564,.375,.250,1.000,7.3,3.7,5.5,0.0,1.6,0.0,14.8,18.2,111,128,-8.5
Aaron Wiggins,25:10,.558,.444,.333,.444,9.1,9.1,9.1,5.9,1.9,0.0,0.0,18.0,133,125,-1.4
Aleksej Pokusevski,23:13,.372,.333,.444,.444,14.8,14.8,14.8,18.4,0.0,4.1,15.7,23.1,91,126,-8.2
Kenrich Williams,28:37,.857,.857,.429,.000,4.0,12.0,8.0,10.6,3.4,0.0,22.2,13.2,133,121,3.6
Isaiah Joe,23:05,.786,.786,.857,.000,0.0,14.9,7.4,6.6,2.1,0.0,0.0,12.7,161,123,5.5
Mike Muscala,16:18,1.200,1.200,1.000,.000,0.0,21.0,10.5,10.4,0.0,5.8,0.0,12.9,230,123,20.3
Eugene Omoruyi,12:09,.564,.500,.500,.750,9.4,47.0,28.2,12.3,0.0,0.0,15.8,21.8,112,117,-4.5
Lindy Waters III,10:52,.145,.000,1.000,.333,0.0,10.5,5.3,11.0,0.0,0.0,0.0,13.3,54,129,-14.7
Darius Bazley,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
