Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Shai Gilgeous-Alexander,37:22,.693,.643,.095,.381,0.0,14.0,7.0,27.6,0.0,4.8,3.9,31.5,145,110,15.5
Josh Giddey,30:32,.529,.529,.059,.000,6.8,23.9,15.4,18.2,1.7,2.9,19.0,31.7,95,105,0.7
Luguentz Dort,29:52,.269,.269,.462,.000,3.5,7.0,5.2,9.1,0.0,0.0,13.3,23.2,63,114,-16.3
Jalen Williams,28:52,.291,.167,.333,.333,3.6,18.1,10.8,8.7,1.8,3.1,0.0,11.0,91,105,-5.4
Mike Muscala,16:17,.508,.429,.000,.286,12.8,12.8,12.8,9.5,0.0,0.0,0.0,22.3,126,113,-0.5
Kenrich Williams,25:22,.786,.786,.714,.000,8.2,16.5,12.3,23.3,2.1,0.0,0.0,12.7,175,106,12.0
Isaiah Joe,20:34,.444,.444,.778,.000,10.1,0.0,5.1,14.1,2.6,0.0,0.0,20.2,116,111,1.1
Aaron Wiggins,15:55,.515,.333,.333,.667,26.2,0.0,13.1,8.2,0.0,0.0,0.0,11.2,152,115,-2.4
Darius Bazley,15:30,,,,,0.0,33.7,16.8,7.7,0.0,5.7,,0.0,218,103,0.0
Tre Mann,12:43,.509,.500,.333,.333,0.0,32.8,16.4,0.0,0.0,0.0,12.7,28.6,90,105,-11.4
Jaylin Williams,7:01,,,,,0.0,29.7,14.9,0.0,0.0,0.0,,0.0,0,109,-5.8
Ousmane Dieng,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Lindy Waters III,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
