Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Josh Giddey,37:49,.556,.556,.333,.000,7.8,9.8,8.7,38.2,1.3,1.8,14.3,21.7,118,118,3.7
Shai Gilgeous-Alexander,34:01,.438,.304,.130,.435,10.9,8.1,9.6,20.1,4.4,0.0,3.5,32.7,113,113,2.7
Jalen Williams,29:15,.405,.333,.444,.222,5.0,12.6,8.4,14.2,3.4,4.6,23.3,17.2,85,111,-3.4
Isaiah Joe,20:32,.250,.250,.833,.000,0.0,0.0,0.0,13.1,2.4,0.0,0.0,11.4,80,122,-10.0
Jaylin Williams,12:28,.518,.500,.600,.800,5.9,22.2,13.2,12.7,0.0,5.4,0.0,21.2,125,112,2.4
Kenrich Williams,30:10,.542,.542,.417,.000,7.3,9.2,8.2,11.2,4.9,0.0,7.7,16.9,118,111,0.9
Aaron Wiggins,17:19,.333,.333,.000,.000,4.3,5.3,4.7,0.0,0.0,0.0,0.0,6.8,93,125,-12.0
Tre Mann,16:34,.699,.667,.750,.167,4.5,22.3,12.4,0.0,3.0,0.0,13.4,35.1,120,107,9.3
Ousmane Dieng,15:16,.167,.167,.500,.000,0.0,6.0,2.7,9.0,0.0,8.9,0.0,15.4,53,121,-10.3
Darius Bazley,14:57,.307,.250,.250,.500,24.7,24.7,24.7,9.2,0.0,0.0,0.0,12.8,115,113,-6.1
Mike Muscala,11:39,.510,.500,.800,.400,12.7,7.9,10.6,0.0,0.0,0.0,0.0,19.7,124,123,-4.2
