Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kevin Durant,30:39,.680,.533,.067,.733,0.0,17.9,8.7,34.2,0.0,3.0,9.2,30.4,133,141,3.8
Royce O'Neale,24:08,.375,.375,1.000,.000,0.0,11.4,5.5,5.2,0.0,0.0,42.9,12.4,47,144,-14.4
Edmond Sumner,21:35,.694,.500,.444,1.000,0.0,6.4,3.1,7.1,4.1,0.0,7.2,27.6,132,135,0.9
Joe Harris,20:12,.269,.214,.714,.143,0.0,6.8,3.3,6.3,0.0,0.0,11.8,17.8,54,145,-16.3
Nic Claxton,17:54,.600,.600,.000,.000,0.0,7.7,3.7,8.4,0.0,0.0,16.7,14.3,97,145,-10.5
Seth Curry,23:39,.654,.583,.333,.333,0.0,17.4,8.5,18.0,0.0,0.0,12.7,14.2,122,143,-5.7
Cam Thomas,20:41,.615,.563,.250,.500,0.0,13.3,6.4,22.7,2.1,0.0,17.0,24.3,107,139,-2.3
Ben Simmons,20:22,.698,.714,.000,.286,0.0,33.7,16.4,25.1,2.2,0.0,20.2,20.7,113,136,-0.4
Yuta Watanabe,19:17,.688,.688,.625,.000,6.7,7.1,6.9,8.3,0.0,0.0,11.1,19.9,116,145,-2.7
David Duke Jr.,13:26,.667,.667,.000,.000,0.0,0.0,0.0,10.9,0.0,0.0,50.0,19.1,64,146,-16.5
Kessler Edwards,12:00,.615,.625,.750,.500,21.6,11.4,16.7,0.0,3.7,7.5,0.0,17.3,134,131,4.9
Day'Ron Sharpe,12:00,.717,.625,.250,.500,0.0,34.3,16.7,37.5,0.0,7.5,0.0,17.3,157,136,12.3
Patty Mills,4:07,1.500,1.500,1.000,.000,0.0,66.6,32.4,41.1,0.0,0.0,0.0,10.4,277,136,22.2
Markieff Morris,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
