Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Royce O'Neale,40:57,.582,.583,.667,.167,5.5,7.3,6.3,32.2,2.7,5.3,18.9,18.4,117,113,7.9
Kevin Durant,38:40,.563,.525,.150,.350,2.9,11.6,6.6,22.0,2.9,2.8,11.5,31.9,112,112,3.3
Joe Harris,33:08,.700,.700,.500,.000,6.7,13.6,9.7,22.0,1.7,0.0,0.0,14.3,159,116,7.5
Nic Claxton,31:56,.625,.625,.000,.000,24.5,32.9,28.1,5.5,5.2,3.4,20.0,14.8,122,99,1.6
Edmond Sumner,19:54,.400,.400,.400,.000,0.0,15.1,6.4,0.0,2.8,5.5,16.7,14.3,69,110,-10.3
Cam Thomas,29:42,.560,.462,.308,.692,3.8,0.0,2.2,12.0,3.7,0.0,5.6,28.6,123,116,3.7
Ben Simmons,15:56,.333,.333,.000,.000,7.0,18.8,12.1,18.8,3.5,0.0,40.0,14.9,68,109,-10.9
Seth Curry,12:58,.145,.000,.333,.333,0.0,0.0,0.0,0.0,4.3,0.0,0.0,12.6,39,114,-15.1
Patty Mills,7:59,.000,.000,1.000,.000,0.0,18.8,8.0,0.0,0.0,0.0,0.0,11.9,0,118,-19.5
Yuta Watanabe,4:38,.500,.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.7,106,124,-1.1
David Duke Jr.,4:03,.000,.000,1.000,.000,0.0,0.0,0.0,33.9,0.0,0.0,50.0,23.4,28,124,-28.0
Day'Ron Sharpe,0:05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,124,-9.1
Markieff Morris,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
