Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kyrie Irving,31:01,.542,.528,.389,.056,0.0,16.3,7.0,28.0,0.0,4.1,14.0,32.9,94,149,-3.6
Royce O'Neale,26:31,.354,.278,.778,.222,0.0,28.6,12.2,22.4,1.9,0.0,0.0,17.7,87,144,-4.7
Nic Claxton,26:05,.666,.600,.000,.800,10.8,14.5,12.4,12.1,2.0,0.0,0.0,12.3,153,147,-1.0
Seth Curry,24:39,.389,.389,.556,.000,0.0,0.0,0.0,6.5,2.1,0.0,0.0,17.4,79,150,-10.9
Joe Harris,23:43,.667,.667,.778,.000,0.0,10.7,4.5,14.5,0.0,0.0,0.0,18.0,128,153,2.5
Day'Ron Sharpe,26:48,.571,.571,.000,.286,7.0,23.6,14.1,0.0,1.9,0.0,11.3,15.8,107,145,-8.5
Cam Thomas,24:17,.522,.469,.375,.313,0.0,5.2,2.2,17.8,2.1,0.0,0.0,35.6,106,149,1.2
Yuta Watanabe,19:27,.521,.250,.500,1.000,0.0,6.5,2.8,7.4,2.6,0.0,0.0,14.1,115,147,-5.4
Patty Mills,17:54,.333,.333,.500,.000,0.0,0.0,0.0,17.5,2.8,0.0,0.0,15.9,78,148,-9.4
Edmond Sumner,12:26,.375,.375,.500,.000,0.0,20.3,8.7,0.0,0.0,0.0,0.0,15.3,72,151,-12.0
Markieff Morris,7:09,.000,.000,.000,.000,0.0,53.0,22.6,18.6,7.1,0.0,50.0,13.3,24,126,-7.0
