Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kyrie Irving,38:59,.531,.429,.333,.476,0.0,25.2,12.2,5.4,1.2,0.0,3.8,28.7,105,106,1.2
Kevin Durant,38:52,.575,.457,.174,.565,0.0,16.8,8.1,17.1,0.0,4.7,14.8,36.8,100,109,4.5
Royce O'Neale,37:03,.462,.462,.692,.000,0.0,0.0,0.0,0.0,2.5,0.0,13.3,17.2,74,111,-4.4
Ben Simmons,34:28,.254,.286,.000,.286,3.0,12.7,7.7,40.2,2.7,2.7,20.2,12.2,77,105,0.3
Nic Claxton,23:26,.307,.250,.000,.500,17.4,18.6,18.0,6.4,0.0,7.9,17.0,10.6,90,107,-5.1
Joe Harris,20:36,.300,.300,.600,.000,5.0,15.9,10.2,14.7,0.0,0.0,0.0,10.3,85,112,-4.2
Patty Mills,17:44,.000,.000,1.000,.000,0.0,6.2,3.0,23.9,0.0,0.0,33.3,7.2,42,115,-7.7
Day'Ron Sharpe,13:09,.387,.333,.000,.667,7.8,16.6,12.0,36.1,3.6,7.0,34.0,19.0,76,99,-0.1
Yuta Watanabe,7:36,1.250,1.250,.500,.000,0.0,14.4,6.9,0.0,0.0,0.0,0.0,11.2,250,112,14.8
Edmond Sumner,6:11,.699,.667,.167,.167,0.0,0.0,0.0,100.0,7.6,0.0,0.0,44.2,135,101,33.3
Kessler Edwards,0:58,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,117,-4.7
Cam Thomas,0:58,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,117,-7.7
