Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kyrie Irving,38:32,.624,.531,.438,.688,2.5,13.8,8.5,20.6,2.5,2.1,8.8,25.3,131,103,5.8
Royce O'Neale,28:08,.670,.650,.700,.100,3.5,15.8,9.9,14.0,3.4,2.8,0.0,15.9,149,99,8.7
Nic Claxton,26:59,.429,.429,.000,.000,7.3,32.9,20.7,13.5,1.8,3.0,22.2,14.2,94,95,-3.5
Seth Curry,21:48,.273,.273,.455,.000,0.0,8.2,4.3,0.0,0.0,0.0,0.0,21.6,60,112,-18.7
Joe Harris,17:45,.300,.300,1.000,.000,0.0,10.0,5.3,19.2,0.0,4.5,0.0,12.0,96,108,-5.5
Patty Mills,26:12,.788,.750,.583,.250,0.0,0.0,0.0,17.1,3.7,0.0,0.0,21.7,166,108,13.1
Cam Thomas,23:02,.781,.769,.462,.077,0.0,15.4,8.1,7.4,0.0,0.0,18.2,30.5,118,109,4.0
Yuta Watanabe,21:21,.721,.786,.429,.429,0.0,4.2,2.2,0.0,0.0,7.5,0.0,16.6,140,110,3.4
Day'Ron Sharpe,20:36,.500,.500,.000,.000,38.0,25.9,31.7,19.6,2.3,7.8,11.1,18.7,137,93,3.7
Edmond Sumner,8:24,.200,.200,.200,.000,0.0,10.6,5.5,29.1,0.0,0.0,0.0,25.4,69,112,-14.5
Markieff Morris,7:13,1.000,1.000,.000,.000,0.0,12.3,6.5,0.0,0.0,11.1,50.0,11.8,78,102,-6.9
