Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kevin Durant,34:32,.760,.719,.313,.250,0.0,18.5,9.6,16.0,2.9,5.1,14.5,27.7,125,93,9.6
Royce O'Neale,34:32,.470,.409,.545,.364,3.3,12.4,8.0,11.6,1.4,0.0,19.0,21.0,88,102,-6.6
Nic Claxton,31:46,.580,.667,.000,.556,7.2,40.3,24.3,9.8,1.6,8.4,0.0,16.2,125,87,5.5
Joe Harris,31:38,.509,.500,.833,.333,0.0,6.7,3.5,12.3,1.6,0.0,12.7,11.5,101,104,-3.0
Edmond Sumner,22:48,.527,.500,.600,.100,0.0,4.7,2.4,26.7,6.5,3.9,16.1,25.1,99,90,6.3
Seth Curry,27:55,.712,.733,.533,.067,0.0,11.5,5.9,21.0,0.0,0.0,6.1,27.1,126,106,5.6
Cam Thomas,25:03,.291,.167,.167,.333,0.0,8.5,4.4,15.1,2.0,0.0,22.5,16.3,66,102,-11.6
Ben Simmons,14:28,.500,.500,.000,.000,7.9,29.5,19.1,27.1,0.0,0.0,0.0,6.4,157,100,-3.3
Patty Mills,11:33,.600,.600,.800,.000,9.9,0.0,4.8,13.1,0.0,0.0,0.0,19.9,128,109,3.4
David Duke Jr.,1:55,1.000,1.000,.000,.000,59.6,0.0,28.8,100.0,0.0,0.0,0.0,24.0,215,109,44.7
Kessler Edwards,1:55,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0,109,-30.6
Day'Ron Sharpe,1:55,1.064,1.000,.000,2.000,0.0,55.7,28.8,100.0,0.0,0.0,0.0,45.2,226,92,69.9
Markieff Morris,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
