Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kevin Durant,34:32,.620,.553,.263,.526,3.0,27.8,16.5,59.4,1.4,6.3,4.1,30.9,142,81,20.8
Royce O'Neale,33:53,.429,.429,.571,.000,12.3,15.5,14.0,18.1,2.9,0.0,12.5,10.3,121,86,2.3
Joe Harris,31:56,.455,.455,.545,.000,0.0,10.9,6.0,4.2,1.5,0.0,8.3,16.4,86,92,-6.4
Nic Claxton,19:31,.652,.714,.000,.714,5.3,22.4,14.6,16.6,0.0,5.6,17.9,25.1,109,86,-0.3
Edmond Sumner,18:31,.827,.850,.400,.200,5.6,18.9,12.8,10.9,5.3,0.0,0.0,25.7,158,79,20.9
Ben Simmons,23:53,.500,.500,.000,.000,8.7,25.6,17.9,22.3,4.1,4.6,25.0,14.6,104,76,1.8
Seth Curry,23:24,.803,.769,.846,.231,4.5,7.5,6.1,14.8,2.1,0.0,0.0,26.8,159,92,19.2
Cam Thomas,22:05,.375,.375,.125,.000,0.0,7.9,4.3,12.3,2.2,4.9,27.3,21.8,63,89,-9.9
David Duke Jr.,8:59,.500,.500,.000,.000,11.6,0.0,5.3,0.0,5.4,0.0,33.3,14.6,79,86,-9.2
Patty Mills,8:52,.000,.000,.667,.000,0.0,9.8,5.4,12.9,0.0,0.0,0.0,14.8,25,96,-17.7
Markieff Morris,5:12,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.8,0,100,-25.3
Kessler Edwards,4:36,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0,100,-15.5
Day'Ron Sharpe,4:36,,,,,0.0,37.9,20.7,0.0,0.0,0.0,100.0,9.5,0,82,-17.7
