Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kessler Edwards,34:37,.333,.333,.444,.000,10.7,18.7,14.0,0.0,1.3,0.0,25.0,12.6,78,129,-10.7
Patty Mills,33:56,.575,.575,.400,.100,0.0,22.9,9.5,22.4,1.4,0.0,8.7,24.5,140,128,2.4
Day'Ron Sharpe,32:21,.658,.615,.000,.385,25.7,12.0,20.0,3.7,0.0,7.2,16.5,20.4,136,128,-2.3
Markieff Morris,31:42,.778,.643,.429,.857,8.7,32.7,18.7,6.6,1.5,3.7,9.4,12.2,173,124,6.4
Edmond Sumner,26:36,.653,.577,.231,.538,13.9,14.6,14.2,22.9,3.5,0.0,0.0,22.0,174,124,11.2
Cam Thomas,29:09,.729,.725,.150,.300,6.3,4.5,5.6,0.0,0.0,0.0,8.1,30.7,152,134,4.8
David Duke Jr.,25:15,.359,.375,.250,.500,7.3,5.1,6.4,12.3,1.8,0.0,29.1,19.8,76,129,-14.0
Yuta Watanabe,21:08,.460,.450,.500,.200,21.8,12.3,17.9,10.6,2.2,0.0,8.4,20.4,130,127,-2.5
Alondes Williams,5:16,,,,,0.0,24.6,10.2,0.0,0.0,0.0,100.0,13.8,0,131,-26.5
Seth Curry,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Joe Harris,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
