Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Michael Porter Jr.,36:17,.607,.607,.500,.000,6.0,11.3,8.7,7.8,0.0,2.4,6.7,16.6,122,116,-0.3
Aaron Gordon,34:23,.753,.688,.375,1.125,12.7,35.6,24.5,23.3,1.3,2.6,29.5,19.8,124,107,4.9
Kentavious Caldwell-Pope,31:25,.952,.929,.571,.286,3.5,22.8,13.4,8.6,2.8,0.0,27.6,13.9,131,108,5.4
Jamal Murray,29:47,.523,.433,.133,.333,11.0,17.1,14.2,19.3,4.5,0.0,14.9,27.3,108,106,1.3
Nikola Jokić,20:42,.563,.525,.150,.150,5.3,14.8,10.2,70.2,4.3,4.3,4.5,43.3,123,104,13.2
Bones Hyland,29:46,.526,.423,.538,.385,0.0,6.9,3.5,13.2,1.5,3.0,11.6,23.2,106,113,-3.2
Bruce Brown,21:35,.200,.200,.200,.000,0.0,4.7,2.4,16.4,2.1,4.1,16.7,11.2,64,112,-7.6
Jeff Green,18:29,.667,.667,.333,.000,0.0,0.0,0.0,0.0,0.0,4.8,25.0,8.7,90,117,-9.2
DeAndre Jordan,17:36,1.031,1.000,.000,.667,0.0,11.6,6.0,7.8,0.0,5.1,43.6,15.7,105,114,-1.3
Christian Braun,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Vlatko Čančar,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Zeke Nnaji,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Davon Reed,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
