Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Aaron Gordon,37:11,.505,.479,.208,.167,15.9,21.0,18.1,20.6,0.0,5.4,3.7,28.1,116,103,8.0
Bruce Brown,36:02,.403,.393,.286,.143,4.7,18.6,10.7,17.0,3.8,2.8,28.7,22.6,70,96,-4.3
Christian Braun,25:47,.667,.667,.333,.000,3.3,4.3,3.7,5.7,1.8,0.0,14.3,10.6,119,105,-0.6
Zeke Nnaji,22:14,.381,.357,.714,.286,3.8,20.1,10.8,6.4,4.1,4.5,11.3,15.6,81,95,0.4
Vlatko Čančar,19:58,.765,.700,.400,.400,4.2,16.8,9.6,23.4,0.0,5.0,33.8,17.4,110,104,3.5
Jeff Green,28:02,.370,.357,.643,.143,3.0,15.9,8.6,11.0,1.6,0.0,0.0,20.7,90,104,-2.8
Bones Hyland,24:43,.476,.393,.357,.286,0.0,9.0,3.9,6.9,1.9,0.0,11.3,28.0,92,105,-2.8
Ish Smith,19:13,.714,.714,.000,.000,0.0,5.8,2.5,29.4,0.0,0.0,30.0,20.3,101,109,-2.2
Davon Reed,16:01,.000,.000,.400,.000,5.3,41.8,21.0,0.0,0.0,0.0,16.7,14.6,10,103,-18.4
DeAndre Jordan,10:49,1.000,1.000,.000,.000,7.8,20.6,13.3,26.4,4.2,0.0,50.0,7.2,123,95,-2.3
Peyton Watson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
