Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Nikola Jokić,35:23,.729,.676,.235,.294,15.5,27.6,22.9,46.1,3.1,0.0,17.2,30.5,147,110,17.0
Michael Porter Jr.,32:54,.542,.500,.615,.308,12.5,13.5,13.1,4.1,0.0,0.0,6.3,22.3,126,124,-4.7
Jamal Murray,32:23,.648,.615,.385,.154,8.5,5.5,6.7,9.1,1.7,4.8,6.7,21.4,140,122,4.0
Aaron Gordon,29:57,.564,.563,.250,.750,9.2,23.7,18.0,4.4,0.0,0.0,0.0,16.5,136,119,-3.0
Kentavious Caldwell-Pope,29:54,.799,.714,.571,.571,0.0,3.0,1.8,8.8,0.0,0.0,10.2,15.2,157,130,0.8
Bruce Brown,28:00,.650,.650,.500,.000,4.9,12.7,9.6,29.9,1.9,0.0,9.1,18.3,149,121,7.7
Vlatko Čančar,18:03,.833,.833,.667,.000,7.6,0.0,3.0,21.2,3.0,0.0,0.0,7.7,198,122,4.9
Bones Hyland,16:55,.732,.750,.500,.250,0.0,10.5,6.4,19.7,0.0,0.0,25.3,32.7,108,127,-0.8
Zeke Nnaji,6:41,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,13.9,0,130,-25.3
DeAndre Jordan,5:56,1.000,1.000,.000,.000,0.0,30.0,18.2,23.2,0.0,26.1,0.0,7.8,213,95,15.3
Christian Braun,1:18,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,132,-5.9
Davon Reed,1:18,,,,,0.0,68.4,41.5,0.0,0.0,0.0,,0.0,0,99,1.0
Ish Smith,1:18,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,132,-7.7
