Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Michael Porter Jr.,31:24,.679,.679,.571,.000,0.0,29.1,15.9,0.0,1.5,0.0,0.0,19.4,137,110,-2.7
Aaron Gordon,30:24,.738,.767,.133,.600,9.0,11.3,10.3,28.2,0.0,0.0,13.7,31.4,137,120,0.6
Jamal Murray,29:28,.767,.625,.250,.875,23.3,19.4,21.2,51.3,3.3,0.0,21.3,20.8,163,110,14.7
Kentavious Caldwell-Pope,26:20,.643,.643,.429,.000,0.0,4.3,2.4,4.2,5.5,0.0,30.0,16.5,86,111,-8.3
Zeke Nnaji,26:09,.658,.625,.250,.750,10.5,4.4,7.2,3.9,5.6,3.5,0.0,8.8,159,109,-0.9
Bruce Brown,26:48,.743,.727,.364,.091,0.0,17.1,9.3,23.3,3.6,3.4,14.9,21.8,137,108,4.0
Jeff Green,18:27,.630,.667,.333,1.333,7.4,6.2,6.8,17.0,5.2,0.0,0.0,11.2,158,110,-0.2
DeAndre Jordan,17:49,.714,.714,.000,.000,7.7,6.4,7.0,21.5,2.7,5.2,22.2,22.0,122,114,1.1
Christian Braun,15:12,.850,.900,.200,.400,9.0,7.5,8.2,16.5,0.0,6.1,0.0,16.8,179,119,6.9
Bones Hyland,8:45,.500,.500,.800,.000,0.0,0.0,0.0,27.4,5.5,0.0,28.6,34.8,87,113,-11.5
Davon Reed,4:53,1.500,1.500,1.000,.000,0.0,23.4,12.8,0.0,0.0,0.0,0.0,17.8,300,115,29.8
Ish Smith,4:21,.000,.000,.000,.000,0.0,0.0,0.0,21.6,11.1,0.0,33.3,30.0,29,101,-22.8
