Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Bruce Brown,31:45,.547,.529,.059,.294,0.0,19.7,10.7,31.9,4.8,0.0,0.0,26.2,134,95,8.4
DeAndre Jordan,26:47,.773,.667,.000,.667,13.8,19.5,16.9,9.3,1.9,0.0,43.6,11.1,107,101,-4.0
Peyton Watson,26:19,.497,.400,.200,.700,9.4,7.9,8.6,0.0,1.9,4.3,13.3,24.8,102,103,-6.9
Christian Braun,22:49,.506,.444,.222,.222,10.8,0.0,4.9,0.0,0.0,0.0,16.8,22.5,99,112,-11.0
Vlatko Čančar,21:33,.777,.625,.250,1.750,5.7,9.7,7.9,11.9,4.8,0.0,12.4,16.2,155,98,8.8
Zeke Nnaji,25:54,.533,.563,.563,.125,14.3,16.1,15.3,6.8,2.0,0.0,19.2,34.9,94,102,-7.2
Reggie Jackson,25:11,.727,.727,.545,.000,0.0,12.4,6.7,26.6,2.0,0.0,8.3,20.6,145,103,7.9
Ish Smith,23:29,.000,.000,1.000,.000,0.0,8.9,4.8,43.8,2.2,0.0,40.0,9.2,83,104,-3.0
Thomas Bryant,21:13,.750,.750,.375,.000,5.8,34.4,21.3,0.0,0.0,5.4,0.0,16.3,159,99,6.8
Jack White,15:00,.333,.333,.333,.000,24.6,34.8,30.1,8.2,3.4,0.0,25.0,11.5,97,94,-2.4
Michael Porter Jr.,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
