Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Franz Wagner,40:29,.640,.614,.227,.227,0.0,8.4,4.7,23.8,3.6,0.0,7.6,29.1,125,112,5.6
Paolo Banchero,39:51,.585,.538,.115,.192,3.6,42.4,25.3,17.0,0.0,2.5,3.4,33.0,121,114,3.7
Wendell Carter Jr.,38:53,.790,.722,.333,.444,0.0,26.1,14.6,19.6,1.2,0.0,27.1,17.1,122,115,2.2
Bol Bol,37:00,1.005,1.000,.273,.091,3.9,18.3,11.9,8.0,0.0,0.0,0.0,13.9,200,119,8.5
Jalen Suggs,34:36,.436,.333,.500,.333,4.1,0.0,1.8,22.8,1.4,2.9,46.6,16.7,73,115,-8.9
Chuma Okeke,22:42,.333,.333,.500,.000,12.6,19.9,16.7,0.0,4.3,8.8,14.3,13.9,76,102,-1.1
R.J. Hampton,17:09,.388,.333,.167,.167,8.4,6.6,7.4,7.1,0.0,0.0,13.4,19.5,84,120,-11.6
Kevon Harris,16:04,.410,.250,.500,.500,8.9,14.0,11.8,0.0,0.0,0.0,0.0,13.7,102,119,-8.3
Terrence Ross,15:36,.000,.000,.000,.000,0.0,7.2,4.0,6.8,3.1,0.0,50.0,11.5,15,113,-12.8
Admiral Schofield,2:40,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,121,-6.7
Mo Bamba,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Caleb Houstan,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
