Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Paolo Banchero,27:11,.615,.643,.286,.500,8.4,33.3,22.3,44.3,0.0,0.0,10.5,31.1,121,93,10.3
Bol Bol,26:33,.709,.667,.333,.667,0.0,23.9,13.3,5.2,1.8,3.8,20.5,16.3,110,89,0.0
Wendell Carter Jr.,25:36,.508,.462,.231,.308,0.0,17.7,9.9,24.4,3.7,0.0,6.3,27.3,103,89,2.9
Terrence Ross,23:58,.336,.357,.714,.143,0.0,7.6,4.2,5.3,2.0,4.2,0.0,13.7,71,93,-7.0
Franz Wagner,23:23,.732,.688,.375,.250,0.0,3.9,2.2,25.9,2.0,0.0,18.4,20.6,123,98,3.9
Chuma Okeke,28:57,.635,.571,.714,.286,3.9,15.6,10.5,9.0,1.7,0.0,0.0,12.0,135,94,0.9
R.J. Hampton,24:37,.489,.286,.143,.714,4.6,11.0,8.2,20.5,3.9,0.0,9.8,18.3,111,91,0.4
Caleb Houstan,24:02,.250,.250,1.000,.000,0.0,11.3,6.3,10.0,0.0,0.0,25.0,14.7,50,99,-14.3
Mo Bamba,16:53,.764,.750,.417,.083,6.8,26.8,18.0,14.8,0.0,17.8,7.4,35.2,130,82,14.4
Admiral Schofield,13:19,.833,.833,.667,.000,0.0,13.6,7.6,0.0,0.0,0.0,0.0,10.0,149,98,-3.3
Kevon Harris,5:31,.500,.500,.500,.000,0.0,0.0,0.0,52.3,0.0,0.0,33.3,24.1,90,104,-2.3
