Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Franz Wagner,36:40,.525,.525,.300,.000,0.0,12.7,5.2,21.3,0.0,0.0,9.1,23.7,107,130,-2.3
Paolo Banchero,32:54,.465,.444,.278,.444,3.2,14.1,7.7,11.0,0.0,0.0,12.2,29.5,92,130,-8.2
Markelle Fultz,31:05,.576,.538,.154,.154,0.0,5.0,2.0,15.8,1.5,0.0,12.6,20.2,111,127,-4.3
Jalen Suggs,25:45,.375,.375,.750,.000,0.0,12.0,4.9,7.7,1.8,0.0,0.0,6.1,101,126,-5.0
Moritz Wagner,20:40,1.027,1.000,.429,.571,10.3,45.0,24.4,19.3,4.4,0.0,25.5,22.5,153,118,17.5
Cole Anthony,33:00,.599,.559,.176,.294,3.2,18.8,9.6,11.8,2.7,0.0,0.0,23.0,132,123,5.5
Caleb Houstan,22:15,.375,.375,1.000,.000,0.0,20.9,8.5,0.0,0.0,0.0,0.0,7.1,81,129,-6.0
Goga Bitadze,20:16,.667,.667,.111,.000,26.3,22.9,24.9,13.2,2.2,0.0,0.0,17.6,155,124,6.7
Bol Bol,16:11,.286,.286,.286,.000,6.6,28.7,15.6,6.7,0.0,0.0,30.0,24.4,53,129,-20.0
Chuma Okeke,1:14,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1,300,130,70.6
Michael Carter-Williams,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
