Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Franz Wagner,34:33,.610,.625,.500,.150,2.6,12.1,7.0,9.9,5.3,2.9,0.0,25.1,125,101,14.3
Paolo Banchero,31:10,.535,.531,.313,.250,2.9,10.0,6.2,15.6,2.9,0.0,18.4,28.4,93,107,-3.6
Wendell Carter Jr.,30:02,.625,.615,.308,.385,12.1,20.8,16.1,15.6,3.0,3.3,6.2,21.9,131,101,9.9
Markelle Fultz,29:26,.444,.444,.222,.000,0.0,3.5,1.6,27.6,3.1,0.0,30.8,18.0,80,110,-7.2
Gary Harris,11:34,.250,.250,.500,.000,7.8,18.0,12.6,0.0,4.0,0.0,0.0,21.1,64,101,-10.8
Terrence Ross,22:44,.444,.444,.556,.000,0.0,9.2,4.3,5.9,0.0,0.0,0.0,16.1,96,114,-5.8
Cole Anthony,18:34,.512,.375,.250,.500,0.0,11.2,5.2,26.2,0.0,5.4,38.1,17.3,85,111,-4.6
Bol Bol,18:08,.286,.286,.143,.000,5.0,5.8,5.3,7.2,0.0,0.0,12.5,17.9,65,116,-12.4
Moritz Wagner,17:58,.698,.643,.429,.286,5.0,17.4,10.8,8.5,2.5,0.0,11.3,20.1,129,105,3.6
Jalen Suggs,13:50,.000,.000,.500,.000,0.0,22.6,10.5,16.5,0.0,0.0,0.0,5.9,56,108,-10.6
Mo Bamba,12:00,.833,.833,.333,.000,15.1,17.4,16.2,0.0,3.8,0.0,25.0,13.6,127,102,2.6
Caleb Houstan,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
