Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Franz Wagner,34:48,.659,.656,.438,.313,0.0,5.7,3.0,8.7,1.4,0.0,9.9,25.9,116,109,-0.6
Paolo Banchero,31:18,.574,.550,.450,.200,3.4,12.8,8.2,15.2,1.5,0.0,8.4,33.9,109,106,2.1
Markelle Fultz,30:56,.487,.500,.125,.063,3.4,12.9,8.3,34.4,9.4,0.0,10.8,26.6,104,87,8.1
Wendell Carter Jr.,30:43,.722,.722,.222,.000,3.5,29.3,16.8,13.5,0.0,0.0,18.2,16.0,122,104,0.0
Gary Harris,23:49,.300,.300,.400,.000,0.0,12.6,6.5,9.6,2.0,0.0,0.0,9.4,81,105,-7.6
Cole Anthony,30:07,.775,.778,.444,.333,3.5,19.9,12.0,23.1,1.6,0.0,8.8,16.8,150,103,7.8
Terrence Ross,23:04,.833,.833,.333,.000,0.0,17.3,9.0,15.7,2.1,0.0,0.0,5.8,177,103,4.2
Moritz Wagner,17:17,.347,.375,.500,1.000,12.3,17.4,14.9,6.7,2.8,0.0,14.8,17.5,84,101,-8.4
Jalen Suggs,15:47,.636,.500,.500,1.750,6.8,12.7,9.8,0.0,0.0,20.3,0.0,20.0,139,102,3.2
Caleb Houstan,2:11,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,0,115,-27.6
Mo Bamba,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
