Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Paolo Banchero,37:00,.605,.500,.462,.615,3.0,10.8,7.1,18.3,1.3,0.0,15.4,21.0,123,110,4.1
Franz Wagner,34:14,.439,.342,.368,.316,3.3,8.8,6.2,8.3,0.0,0.0,8.5,27.5,100,114,-6.2
Markelle Fultz,28:11,.551,.500,.100,.200,11.9,3.5,7.5,20.3,3.4,4.5,31.5,22.5,95,105,-0.8
Moritz Wagner,23:17,.854,.792,.167,.500,19.2,17.2,18.1,8.8,2.0,0.0,12.0,28.5,159,107,19.2
Bol Bol,19:06,.296,.200,.400,.800,5.8,36.6,22.1,0.0,0.0,0.0,22.8,18.3,59,106,-10.3
Cole Anthony,29:29,.538,.538,.385,.000,0.0,17.0,8.9,16.0,0.0,0.0,13.3,20.3,107,111,-1.4
Terrence Ross,27:42,.438,.438,.625,.000,0.0,18.1,9.5,9.4,1.7,0.0,11.1,13.0,97,107,0.0
Mo Bamba,24:43,.508,.500,.286,.286,22.6,28.3,25.6,5.4,1.9,0.0,0.0,12.7,139,104,3.5
Admiral Schofield,11:00,.750,.750,1.000,.000,0.0,9.1,4.8,11.6,0.0,0.0,0.0,7.3,174,113,-0.2
Kevon Harris,5:18,1.250,1.250,.500,.000,0.0,18.9,10.0,0.0,9.0,0.0,0.0,15.1,250,90,32.5
Caleb Houstan,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
