Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Luka Dončić,39:19,.539,.435,.348,.478,5.5,11.4,8.0,40.7,1.4,2.3,15.2,41.1,103,118,5.3
Spencer Dinwiddie,32:00,.536,.563,.500,.375,0.0,28.1,11.8,45.7,0.0,2.8,24.4,19.0,100,119,0.7
Tim Hardaway Jr.,31:03,.300,.300,.800,.000,0.0,4.8,2.0,5.6,1.8,0.0,28.6,11.1,48,120,-10.2
Dorian Finney-Smith,25:03,.394,.375,.875,.250,4.4,18.0,10.1,0.0,0.0,3.5,0.0,17.5,85,119,-3.4
Dwight Powell,11:50,.602,.500,.000,1.500,9.2,12.7,10.7,16.3,0.0,0.0,0.0,13.8,144,123,3.5
Reggie Bullock,35:56,.932,.917,.833,.167,0.0,8.3,3.5,0.0,0.0,0.0,0.0,8.8,173,124,4.0
Christian Wood,35:05,.635,.643,.500,.286,3.1,25.7,12.6,7.0,0.0,0.0,11.3,24.9,108,122,2.5
Frank Ntilikina,12:24,.000,.000,.000,.000,0.0,36.3,15.3,0.0,0.0,0.0,0.0,7.9,0,120,-16.5
Dāvis Bertāns,7:04,.333,.333,.667,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,65,125,-11.2
Tyler Dorsey,2:34,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,0,125,-23.5
Jaden Hardy,2:34,.000,.000,.000,.000,0.0,58.4,24.6,0.0,0.0,0.0,0.0,38.4,0,118,-35.4
Theo Pinson,2:34,1.136,,,,0.0,58.4,24.6,0.0,0.0,0.0,0.0,16.9,250,118,18.5
McKinley Wright IV,2:34,,,,,42.5,0.0,24.6,64.5,0.0,0.0,,0.0,238,125,16.8
JaVale McGee,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Kemba Walker,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
