Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Spencer Dinwiddie,34:53,.938,.938,.625,.000,0.0,11.0,6.0,21.3,1.4,0.0,11.1,11.3,168,116,3.7
Luka Dončić,34:17,.666,.619,.429,.571,3.3,30.8,18.3,57.6,1.4,5.4,7.1,36.0,142,106,20.5
Tim Hardaway Jr.,32:52,.541,.464,.571,.429,3.5,8.8,6.3,3.7,4.3,0.0,0.0,22.1,115,110,-1.9
Christian Wood,21:03,.680,.700,.533,.067,5.4,22.8,14.9,7.9,0.0,17.5,6.1,34.1,117,104,9.2
Frank Ntilikina,18:48,.250,.250,.750,.000,0.0,15.3,8.3,11.5,0.0,0.0,20.0,11.6,64,117,-13.3
McKinley Wright IV,23:14,.694,1.000,.000,1.000,0.0,8.3,4.5,13.8,2.0,0.0,41.0,4.6,117,115,-5.7
Dwight Powell,21:19,.931,1.000,.000,.625,16.1,13.5,14.7,7.8,2.2,8.7,8.9,22.9,173,107,12.0
Dāvis Bertāns,16:19,.333,.333,.667,.000,0.0,11.8,6.4,0.0,0.0,0.0,0.0,16.0,66,119,-15.4
Kemba Walker,12:57,.500,.500,.667,.000,0.0,0.0,0.0,17.1,0.0,0.0,0.0,10.1,124,123,-4.1
Jaden Hardy,12:06,.500,.500,1.000,.000,0.0,23.8,12.9,0.0,0.0,0.0,25.0,14.4,68,114,-15.5
JaVale McGee,5:38,.400,.400,.000,.000,0.0,17.0,9.3,28.4,0.0,0.0,0.0,38.7,89,116,-11.6
Theo Pinson,5:38,.750,.750,1.000,.000,0.0,17.0,9.3,0.0,0.0,0.0,0.0,15.5,133,116,-1.7
A.J. Lawson,0:56,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.8,0,123,-56.5
