Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Spencer Dinwiddie,37:35,.678,.654,.769,.308,0.0,5.9,3.0,38.3,1.3,0.0,6.3,19.2,140,123,5.1
Christian Wood,34:29,.533,.409,.364,.636,3.2,38.8,21.0,5.5,1.4,4.8,26.2,25.4,84,112,-8.8
Reggie Bullock,32:50,.000,.000,1.000,.000,0.0,20.4,10.2,9.4,1.5,2.5,0.0,4.2,47,118,-7.1
Luka Dončić,28:24,.473,.382,.471,.412,3.9,19.7,11.8,52.5,1.8,0.0,16.6,38.9,99,119,-1.7
Dorian Finney-Smith,27:55,.654,.667,.500,.333,16.0,4.0,10.0,6.7,1.8,3.0,12.7,12.9,132,120,2.1
Frank Ntilikina,26:14,.417,.417,.333,.000,0.0,17.0,8.5,6.7,0.0,0.0,33.3,15.7,57,124,-14.8
Kemba Walker,23:59,.579,.389,.667,.778,0.0,9.3,4.7,24.0,0.0,0.0,0.0,23.1,135,125,-3.2
Dāvis Bertāns,16:24,1.000,1.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,5.0,0.0,25.2,166,124,23.6
JaVale McGee,8:58,.868,1.000,.000,1.000,12.4,12.4,12.4,0.0,0.0,0.0,25.8,19.8,120,125,-4.4
Theo Pinson,3:12,.568,,,,34.9,34.9,34.9,48.4,0.0,0.0,0.0,12.6,178,119,7.8
Dwight Powell,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
