Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Luka Dončić,42:48,.688,.614,.409,.955,0.0,30.1,15.8,47.5,2.4,0.0,8.8,40.1,133,117,15.4
Spencer Dinwiddie,40:18,.825,.786,.857,.286,0.0,11.6,6.1,23.6,1.3,4.3,11.3,11.0,153,123,5.9
Tim Hardaway Jr.,39:21,.699,.682,.545,.091,0.0,11.9,6.3,0.0,0.0,0.0,8.0,15.8,119,128,-2.9
Christian Wood,34:47,.570,.286,.143,1.143,3.7,6.7,5.3,0.0,0.0,5.0,22.2,19.5,96,127,-8.9
Dwight Powell,8:00,1.064,1.000,.000,2.000,16.2,14.6,15.4,0.0,6.5,0.0,0.0,11.8,228,113,14.7
Reggie Bullock,23:30,.375,.375,.875,.000,0.0,5.0,2.6,7.9,0.0,0.0,20.0,21.3,62,131,-11.9
Dāvis Bertāns,17:17,.000,.000,1.000,.000,0.0,0.0,0.0,9.3,3.0,5.0,0.0,14.5,14,122,-13.2
Jaden Hardy,16:32,.167,.167,.500,.000,0.0,14.2,7.4,0.0,0.0,0.0,14.3,21.2,29,128,-20.6
Frank Ntilikina,11:55,.798,1.500,1.000,2.000,0.0,9.8,5.2,15.5,0.0,0.0,0.0,7.9,149,128,-0.1
JaVale McGee,2:44,1.000,1.000,.000,.000,47.5,85.7,67.5,0.0,0.0,31.9,0.0,18.3,214,83,26.1
A.J. Lawson,0:56,,,,,0.0,100.0,65.9,0.0,0.0,0.0,,0.0,0,91,1.9
Theo Pinson,0:56,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,132,-7.4
McKinley Wright IV,0:56,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,132,-8.6
