Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Rudy Gobert,28:33,.694,.800,.000,1.000,7.3,42.0,24.3,17.1,1.6,10.2,12.2,11.8,149,112,4.4
Karl-Anthony Towns,28:24,.579,.579,.316,.000,0.0,30.7,15.0,34.6,0.0,5.1,9.5,30.3,121,122,0.3
Jaden McDaniels,25:48,1.000,1.000,.625,.000,4.0,12.7,8.3,8.3,1.8,0.0,0.0,12.7,193,125,4.4
Anthony Edwards,24:38,.617,.600,.360,.160,8.5,13.3,10.8,19.1,3.7,0.0,0.0,44.5,131,121,4.0
Mike Conley,24:05,.929,.944,.778,.444,0.0,4.5,2.2,22.6,0.0,0.0,15.7,21.7,153,131,3.0
Taurean Prince,25:17,.697,.611,.556,.444,4.1,12.9,8.4,7.8,1.8,0.0,0.0,17.4,154,125,-2.1
Kyle Anderson,24:07,.500,.500,.429,.000,4.3,4.5,4.4,15.9,0.0,3.0,12.5,13.6,118,129,-8.3
Jordan McLaughlin,20:09,.868,.750,.500,1.000,0.0,10.8,5.3,40.0,2.3,3.6,0.0,5.9,216,122,6.3
Nickeil Alexander-Walker,16:05,1.000,1.000,.625,.000,6.5,0.0,3.3,15.7,2.8,0.0,0.0,20.4,190,126,15.3
Luka Garza,6:03,.400,.400,.200,.000,34.5,18.0,26.4,0.0,0.0,0.0,0.0,33.8,110,128,-22.4
Nathan Knight,4:33,.798,1.000,.000,2.000,22.9,24.0,23.4,0.0,10.0,0.0,34.7,25.9,110,105,-3.7
Josh Minott,4:33,.000,.000,.000,.000,0.0,0.0,0.0,18.8,0.0,0.0,0.0,18.0,43,132,-23.6
Matt Ryan,3:59,.000,.000,1.000,.000,0.0,0.0,0.0,21.5,0.0,0.0,0.0,10.3,72,132,-16.1
Wendell Moore Jr.,3:46,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,132,-12.2
