Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
De'Anthony Melton,38:11,.607,.607,.571,.000,5.5,17.3,11.7,29.1,2.5,0.0,6.7,16.6,135,105,6.4
James Harden,36:30,.712,.667,.533,.600,2.9,10.3,6.8,41.6,0.0,0.0,17.4,26.6,132,113,4.4
Joel Embiid,35:57,.601,.522,.130,.522,8.7,26.2,17.9,22.0,5.3,5.2,17.5,40.3,110,91,9.4
P.J. Tucker,26:35,.700,.700,.600,.000,7.9,14.2,11.2,0.0,0.0,0.0,16.7,9.5,123,112,-3.4
Matisse Thybulle,21:10,.500,.500,1.000,.000,4.9,4.4,4.7,0.0,2.2,4.4,0.0,6.0,119,108,-0.1
Shake Milton,30:57,.637,.583,.333,1.000,0.0,18.2,9.6,13.5,3.1,3.0,10.4,13.2,128,101,2.6
Georges Niang,23:01,.413,.333,.667,.250,0.0,8.2,4.3,0.0,4.1,0.0,13.1,28.1,76,104,-9.0
Danuel House Jr.,15:36,.676,.625,.750,.250,0.0,12.1,6.3,0.0,0.0,0.0,0.0,12.0,138,113,-2.5
Montrezl Harrell,11:04,.000,.000,.000,.000,9.4,8.5,8.9,0.0,0.0,8.5,0.0,3.8,71,109,-6.6
Paul Reed,0:59,.500,.500,.000,.000,100.0,95.7,100.0,0.0,0.0,0.0,0.0,85.9,131,79,-10.4
Tobias Harris,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
