Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Tyrese Maxey,36:42,.375,.375,.333,.000,0.0,8.0,4.4,13.3,5.4,2.3,4.0,30.7,80,98,-5.3
Joel Embiid,36:41,.765,.696,.179,.857,3.3,26.7,16.2,69.1,1.3,16.1,11.5,53.5,141,92,35.2
Tobias Harris,31:33,.333,.333,.250,.000,3.8,15.5,10.3,9.0,0.0,0.0,14.3,20.0,69,107,-15.2
P.J. Tucker,29:45,,,,,0.0,3.3,1.8,4.0,1.7,0.0,100.0,1.5,40,110,-7.3
Matisse Thybulle,27:27,.500,.500,.500,.000,4.4,17.8,11.8,9.1,9.0,3.1,0.0,3.3,139,85,8.1
De'Anthony Melton,20:25,.600,.600,.200,.000,11.8,19.2,15.8,14.3,0.0,4.1,16.7,13.3,119,104,-0.7
Georges Niang,18:51,.500,.500,.800,.000,6.4,5.2,5.7,0.0,2.6,4.5,0.0,12.0,110,106,-0.9
Danuel House Jr.,16:45,.266,.000,1.000,2.000,0.0,5.8,3.2,7.2,0.0,0.0,0.0,5.1,81,113,-9.8
Shake Milton,11:29,1.000,1.000,.000,.000,0.0,0.0,0.0,23.3,0.0,7.3,0.0,3.9,204,113,3.7
Montrezl Harrell,5:37,.667,.667,.000,.000,21.4,17.4,19.2,0.0,0.0,15.0,40.0,40.1,77,99,-10.7
Paul Reed,4:45,.000,.000,.000,.000,25.3,0.0,11.4,0.0,0.0,17.7,0.0,19.0,40,107,-21.1
Furkan Korkmaz,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Jaden Springer,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
