Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Shake Milton,38:14,.605,.571,.500,.143,2.6,6.6,4.7,23.6,1.2,0.0,21.2,19.8,110,101,1.1
Tobias Harris,30:55,.643,.618,.176,.118,15.8,10.9,13.2,20.4,0.0,0.0,0.0,23.2,147,101,9.7
De'Anthony Melton,30:42,.654,.654,.538,.000,0.0,19.2,10.3,13.4,4.6,5.6,0.0,17.0,139,83,12.6
Joel Embiid,28:28,.407,.353,.176,.353,6.9,32.5,20.7,47.0,1.7,12.0,16.9,33.4,95,80,10.0
Matisse Thybulle,21:36,1.500,1.500,1.000,.000,0.0,3.9,2.1,0.0,0.0,0.0,0.0,5.6,300,104,3.8
Danuel House Jr.,28:16,.450,.438,.500,.250,0.0,14.9,8.0,12.5,0.0,0.0,10.1,14.0,97,99,-5.1
Furkan Korkmaz,25:11,.444,.500,.571,.286,3.9,13.4,9.0,4.7,3.7,3.4,11.3,14.2,88,90,1.0
Montrezl Harrell,15:36,.477,.444,.000,.111,25.1,10.8,17.4,0.0,0.0,5.5,9.6,26.9,106,98,-5.4
Georges Niang,13:09,.410,.250,.750,.500,0.0,6.4,3.4,8.6,0.0,0.0,17.0,18.0,83,103,-10.3
Paul Reed,3:56,.200,.200,.000,.000,0.0,64.2,34.5,0.0,0.0,21.8,16.7,61.3,37,63,-35.1
Jaden Springer,3:56,.500,.500,.000,.000,24.9,21.4,23.0,0.0,0.0,0.0,0.0,20.4,122,94,-7.5
