Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Tyrese Maxey,34:53,.843,.800,.467,.333,0.0,17.2,7.1,10.0,1.5,0.0,5.5,24.1,162,129,15.9
James Harden,34:18,.557,.500,.333,.222,3.0,4.4,3.6,24.4,1.5,0.0,33.6,20.1,93,130,-6.2
Joel Embiid,31:36,.515,.460,.280,.200,3.3,38.0,17.5,32.6,0.0,0.0,3.5,41.3,115,129,7.3
Tobias Harris,28:18,.500,.500,.500,.000,3.7,10.6,6.5,14.6,1.9,6.5,14.3,11.4,109,123,2.8
P.J. Tucker,24:09,.500,.500,.600,.000,4.3,6.2,5.1,11.0,0.0,0.0,0.0,9.6,127,133,-2.8
De'Anthony Melton,21:40,.300,.300,.800,.000,4.8,0.0,2.8,0.0,0.0,0.0,28.6,15.0,53,134,-15.2
Georges Niang,17:17,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0,134,-13.0
Jalen McDaniels,14:02,.000,.000,.250,.000,7.4,21.4,13.2,8.6,0.0,0.0,0.0,13.2,37,132,-13.2
Paul Reed,13:20,.800,.800,.000,.000,39.1,56.3,46.2,0.0,0.0,0.0,0.0,17.4,180,127,10.2
Danuel House Jr.,9:14,.714,.714,.571,.000,0.0,16.2,6.7,0.0,0.0,0.0,0.0,35.1,132,132,15.0
Furkan Korkmaz,4:03,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,200,134,5.1
Shake Milton,4:03,.410,.500,.500,.500,0.0,37.0,15.2,0.0,0.0,0.0,0.0,27.9,81,129,-8.4
Montrezl Harrell,3:06,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,29.9,0,134,-37.4
Dewayne Dedmon,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
