Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Tyrese Maxey,39:49,.972,.975,.600,.300,0.0,19.7,11.2,19.4,1.3,0.0,8.1,29.5,171,97,21.5
James Harden,33:43,.533,.444,.333,.333,3.8,8.7,6.6,15.3,0.0,6.1,32.6,21.6,88,102,-8.3
De'Anthony Melton,30:45,.433,.433,.333,.000,8.4,9.6,9.1,27.8,8.3,0.0,6.3,24.8,109,87,6.5
Tobias Harris,28:00,.450,.429,.571,.071,4.6,14.0,10.0,14.9,3.7,0.0,6.5,26.2,100,94,-2.2
P.J. Tucker,22:33,.833,.833,.333,.000,11.5,13.0,12.4,5.5,2.3,0.0,0.0,6.3,184,97,3.0
Matisse Thybulle,21:48,.500,.500,.833,.000,6.0,9.0,7.7,17.1,2.3,9.4,0.0,13.1,130,96,9.6
Georges Niang,19:55,.625,.625,.750,.000,0.0,24.6,14.0,0.0,0.0,5.1,33.3,14.3,74,94,-8.4
Montrezl Harrell,17:22,1.014,1.000,.000,.250,0.0,11.3,6.4,17.3,0.0,5.9,31.1,17.7,136,101,6.1
Danuel House Jr.,10:30,.000,.000,1.000,.000,0.0,18.7,10.6,0.0,0.0,0.0,50.0,9.1,0,100,-15.8
Shake Milton,8:50,.250,.250,.000,.000,0.0,0.0,0.0,14.5,0.0,0.0,0.0,21.6,69,108,-16.9
Furkan Korkmaz,2:15,,,,,0.0,43.5,24.8,49.6,0.0,0.0,,0.0,237,89,14.2
Paul Reed,2:15,,,,,0.0,43.5,24.8,0.0,22.7,0.0,,0.0,0,40,21.0
Jaden Springer,2:15,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,200,106,19.8
Joel Embiid,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
