Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Cam Reddish,26:21,.564,.500,.500,.500,0.0,16.6,8.2,15.3,0.0,0.0,17.0,18.8,104,128,-8.2
Anfernee Simons,24:49,.551,.533,.467,.067,0.0,8.8,4.3,26.3,0.0,0.0,6.1,27.9,113,129,-3.3
Matisse Thybulle,24:18,.833,.833,.500,.000,0.0,0.0,0.0,0.0,5.7,0.0,25.0,13.9,107,117,0.3
Jerami Grant,19:14,.400,.286,.429,.571,0.0,11.3,5.6,26.3,2.4,0.0,10.2,21.4,95,123,-4.5
Jusuf Nurkić,10:23,.000,.000,.400,.000,10.3,10.5,10.4,0.0,4.5,0.0,28.6,28.4,12,118,-34.8
Nassir Little,25:31,.563,.500,.250,.250,4.2,21.4,12.7,21.2,0.0,0.0,0.0,14.7,136,127,-1.1
Trendon Watford,22:35,.592,.625,.000,.125,4.7,29.0,16.7,19.7,4.1,0.0,10.6,17.6,117,116,2.4
Shaedon Sharpe,21:39,.841,.857,.429,.429,4.9,15.1,10.0,20.8,0.0,0.0,32.5,24.0,112,128,-0.5
Ryan Arcidiacono,16:44,.833,.833,.333,.000,0.0,6.5,3.2,7.7,2.8,0.0,25.0,10.1,118,122,-6.4
Drew Eubanks,12:26,.676,.750,.000,.250,17.2,43.9,30.4,0.0,3.7,0.0,18.4,18.5,112,114,0.0
Keon Johnson,12:00,.073,.000,.667,.333,8.9,9.1,9.0,27.9,0.0,8.7,12.7,27.7,47,123,-19.7
Kevin Knox,12:00,1.000,1.000,.429,.000,8.9,36.4,22.5,21.1,0.0,0.0,0.0,24.6,191,124,21.0
Jabari Walker,12:00,.512,.375,.250,.500,17.8,18.2,18.0,0.0,3.9,8.7,17.0,20.7,105,113,-0.3
