Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Anfernee Simons,38:50,.481,.455,.318,.091,2.6,8.1,5.3,32.0,1.3,0.0,0.0,25.9,118,133,0.6
Justise Winslow,36:18,.955,.955,.273,.000,2.8,11.5,7.1,17.6,0.0,0.0,21.4,16.9,145,135,3.5
Jerami Grant,35:10,.527,.478,.217,.261,2.9,8.9,5.9,24.1,2.8,2.3,0.0,32.0,122,128,6.3
Jusuf Nurkić,31:39,.376,.250,.125,.750,3.2,29.7,16.3,3.9,1.6,2.5,15.8,17.5,77,124,-10.5
Trendon Watford,30:57,.727,.667,.167,.333,9.9,23.6,16.7,4.3,0.0,0.0,22.5,12.6,125,131,-6.3
Shaedon Sharpe,27:55,.643,.625,.333,.083,7.3,3.7,5.5,0.0,0.0,0.0,7.4,21.2,124,137,-3.7
Jabari Walker,14:29,.250,.250,.250,.000,7.1,28.8,17.8,0.0,0.0,0.0,20.0,15.2,56,129,-19.5
Drew Eubanks,13:59,.852,,,,7.3,14.9,11.1,16.3,0.0,5.7,0.0,5.5,198,129,1.8
Greg Brown III,8:21,.000,.000,.500,.000,12.2,0.0,6.2,0.0,0.0,19.2,20.0,26.3,17,126,-23.0
John Butler,2:22,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,139,-8.1
Keon Johnson,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Damian Lillard,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
