Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Anfernee Simons,41:07,.789,.740,.480,.320,0.0,5.0,2.5,19.9,1.2,4.9,19.7,37.1,127,114,11.1
Justise Winslow,39:21,.333,.333,.000,.000,5.3,13.0,9.2,15.3,3.7,2.5,40.0,5.5,97,108,0.6
Jusuf Nurkić,38:53,.512,.500,.083,.500,13.4,23.6,18.6,14.7,0.0,2.6,6.4,17.3,123,113,-1.6
Jerami Grant,37:12,.683,.611,.278,.778,0.0,0.0,0.0,23.0,0.0,0.0,4.0,29.1,144,122,6.6
Trendon Watford,35:23,.507,.500,.125,.250,8.8,31.7,20.4,3.8,0.0,2.8,10.1,12.0,112,111,-4.3
Greg Brown III,17:51,.676,.625,.750,.250,0.0,22.9,11.6,0.0,0.0,0.0,0.0,10.7,142,115,-3.4
Shaedon Sharpe,17:23,.273,.273,.091,.000,6.0,17.6,11.9,0.0,2.8,0.0,0.0,27.2,68,110,-17.3
Jabari Walker,12:50,.000,.000,.500,.000,8.1,23.9,16.1,0.0,0.0,7.8,20.0,16.8,18,110,-19.4
Drew Eubanks,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Keon Johnson,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Damian Lillard,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
