Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Josh Hart,32:07,.291,.250,.167,.333,3.6,20.9,12.5,41.9,1.6,0.0,0.0,9.6,104,107,1.9
Shaedon Sharpe,26:55,.542,.542,.167,.000,0.0,16.6,8.5,0.0,0.0,3.4,14.3,23.4,84,109,-4.3
Jerami Grant,25:59,.554,.450,.100,.600,9.0,12.9,11.0,24.5,0.0,3.6,19.2,27.1,100,111,1.6
Jusuf Nurkić,22:45,.500,.500,.125,.000,5.1,29.4,17.6,0.0,0.0,4.1,33.3,23.8,62,105,-13.6
Justise Winslow,21:01,.278,.278,.333,.000,5.6,5.3,5.4,18.0,2.4,4.4,10.0,21.4,64,107,-7.5
Keon Johnson,30:51,.311,.333,.250,.167,3.8,3.6,3.7,18.4,1.6,0.0,23.7,24.6,56,112,-12.2
Drew Eubanks,16:18,.512,.500,.000,.500,7.2,13.7,10.5,24.4,0.0,0.0,17.0,16.2,99,112,-3.3
Jabari Walker,15:53,.521,.500,.000,1.000,0.0,21.1,10.8,11.2,0.0,5.8,0.0,8.2,116,106,-1.8
Trendon Watford,15:32,.467,.286,.286,.857,7.5,21.6,14.7,13.0,0.0,0.0,0.0,28.0,109,110,-1.1
Nassir Little,14:45,.765,.700,.200,.400,0.0,7.6,3.9,32.2,0.0,0.0,14.5,21.0,131,114,7.1
Greg Brown III,8:57,.347,.500,.000,1.000,0.0,12.5,6.4,0.0,11.3,10.3,25.8,19.5,44,80,-3.6
John Butler,8:57,.500,.500,.500,.000,0.0,12.5,6.4,0.0,0.0,10.3,0.0,10.1,97,107,0.3
