Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
LaMelo Ball,36:17,.542,.500,.737,.263,0.0,28.1,10.6,50.6,2.6,0.0,15.9,28.4,107,121,6.1
P.J. Washington,32:45,.446,.423,.308,.077,2.7,8.9,5.1,9.6,1.5,3.2,6.9,18.1,94,121,-3.9
Terry Rozier,31:44,.494,.393,.286,.357,5.6,13.8,8.7,9.9,0.0,0.0,0.0,20.9,116,128,-2.4
Mason Plumlee,29:32,.698,.643,.000,.286,15.0,24.6,18.7,20.9,1.6,0.0,0.0,21.8,155,123,10.4
Gordon Hayward,29:23,.143,.143,.571,.000,0.0,14.9,5.6,13.5,0.0,0.0,30.0,13.9,37,127,-18.9
Jalen McDaniels,28:03,.592,.563,.625,.125,6.3,20.7,11.8,16.5,0.0,0.0,0.0,12.3,138,127,-0.4
JT Thor,15:41,.375,.375,1.000,.000,0.0,9.3,3.5,0.0,0.0,0.0,0.0,10.4,79,128,-8.5
Mark Williams,14:37,.508,.429,.000,.286,18.2,39.8,26.4,0.0,0.0,0.0,33.7,33.3,76,126,-15.6
Théo Maledon,11:43,.450,.375,.625,.250,0.0,12.4,4.7,41.2,8.2,8.9,0.0,31.0,112,100,16.8
James Bouknight,3:25,.000,.000,1.000,.000,0.0,42.6,16.1,37.0,0.0,0.0,0.0,12.0,52,127,-7.0
Kai Jones,3:25,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,128,-9.1
Nick Richards,3:25,.694,1.000,.000,1.000,26.0,0.0,16.1,0.0,14.1,0.0,0.0,17.3,136,96,16.3
