Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Terry Rozier,30:46,.389,.389,.611,.000,0.0,7.4,3.2,31.8,4.7,0.0,5.3,26.8,77,119,-0.6
Kelly Oubre Jr.,30:41,.335,.167,.500,.833,0.0,7.4,3.2,6.0,1.6,0.0,5.7,24.6,69,125,-11.3
P.J. Washington,30:34,.355,.344,.313,.125,8.6,11.2,9.7,7.4,3.1,2.6,10.6,26.8,70,119,-5.3
Gordon Hayward,21:48,.615,.500,.000,.500,0.0,26.2,11.3,17.9,2.2,0.0,17.0,11.7,107,118,-3.0
Nick Richards,13:13,1.136,,,,6.6,8.6,7.5,0.0,0.0,6.1,69.4,9.5,82,124,-16.9
Dennis Smith Jr.,31:57,.210,.182,.364,.182,0.0,17.9,7.7,46.2,0.0,2.5,14.4,18.9,57,124,-10.6
Kai Jones,27:21,.625,.625,.000,.000,6.4,29.3,16.3,8.7,1.8,2.9,11.1,14.3,110,117,0.6
JT Thor,24:52,.563,.563,.625,.000,0.0,9.2,4.0,0.0,1.9,3.2,11.1,15.7,88,122,-3.6
Bryce McGowens,20:02,.726,.500,.250,1.250,4.4,0.0,2.5,19.8,2.4,4.0,24.4,17.8,118,123,1.6
Svi Mykhailiuk,8:46,.316,.300,.600,.600,0.0,13.0,5.6,23.3,0.0,0.0,0.0,31.3,69,127,-6.5
Mark Williams,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
