Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
LaMelo Ball,39:52,.456,.391,.565,.217,2.6,20.6,10.9,30.5,5.7,0.0,10.6,29.2,96,105,1.9
P.J. Washington,37:10,.233,.233,.467,.000,2.7,3.1,2.9,10.7,0.0,0.0,0.0,16.7,64,123,-13.4
Terry Rozier,35:10,.554,.526,.526,.211,2.9,16.6,9.3,4.9,2.6,0.0,4.6,25.6,108,114,-0.2
Mason Plumlee,31:23,.535,.333,.000,2.333,6.5,7.5,7.0,20.7,1.5,0.0,7.6,17.3,122,118,-1.4
Gordon Hayward,26:01,.872,.917,.167,.333,0.0,18.0,8.4,12.0,1.8,0.0,36.8,17.3,101,115,-3.0
Jalen McDaniels,23:01,.841,.786,.286,.429,0.0,20.3,9.5,0.0,7.9,0.0,0.0,14.9,168,101,12.7
Dennis Smith Jr.,19:56,.699,.667,.000,.167,0.0,17.6,8.2,23.8,4.6,4.5,31.8,19.6,99,106,2.3
Nick Richards,15:16,.643,.600,.000,.200,20.1,23.0,21.4,0.0,0.0,5.8,15.5,17.4,123,113,-7.5
JT Thor,10:50,.667,.667,.333,.000,0.0,0.0,0.0,0.0,4.2,0.0,0.0,11.4,128,114,0.6
Mark Williams,1:21,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,124,-10.0
Bryce McGowens,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
