Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Terry Rozier,40:21,.545,.528,.167,.278,0.0,5.8,2.7,21.4,1.2,0.0,9.0,22.7,109,102,0.5
P.J. Washington,34:05,.679,.679,.357,.000,2.9,17.2,9.5,12.9,0.0,0.0,12.5,19.4,120,102,3.1
Kelly Oubre Jr.,32:48,.441,.400,.400,.133,6.1,7.1,6.6,4.2,2.8,0.0,5.9,21.3,94,98,-3.9
Gordon Hayward,28:34,.350,.350,.400,.000,0.0,8.2,3.8,12.9,0.0,0.0,28.6,20.2,59,104,-12.1
Mason Plumlee,26:29,.637,.667,.000,1.000,3.8,53.0,26.5,29.6,1.8,0.0,18.8,16.6,120,91,9.6
Nick Richards,21:23,.553,.500,.000,.400,23.4,43.8,32.8,0.0,2.2,4.7,7.8,24.6,118,89,3.9
Jalen McDaniels,21:07,.590,.563,.500,.375,4.7,11.1,7.7,6.5,2.2,0.0,0.0,18.2,128,99,4.2
Théo Maledon,16:03,.333,.333,.167,.000,0.0,0.0,0.0,23.6,5.8,0.0,14.3,18.0,77,93,-1.6
Dennis Smith Jr.,11:16,.291,.333,.000,.333,0.0,0.0,0.0,21.4,0.0,0.0,22.5,16.3,65,106,-12.0
Kai Jones,7:54,1.000,1.000,.000,.000,12.7,0.0,6.8,0.0,0.0,0.0,33.3,15.7,120,106,-3.9
James Bouknight,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Bryce McGowens,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
JT Thor,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Mark Williams,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
