Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kelly Oubre Jr.,37:08,.495,.450,.400,.250,5.9,5.3,5.6,4.8,2.7,2.2,4.3,27.7,108,127,0.5
Terry Rozier,32:18,.604,.605,.368,.105,3.4,15.2,9.6,26.8,0.0,0.0,16.8,32.8,108,130,-0.5
Mason Plumlee,29:41,.674,.714,.000,.857,11.0,19.8,15.6,16.8,3.4,2.7,17.2,17.4,125,119,3.5
P.J. Washington,22:03,.417,.417,.250,.000,4.9,17.8,11.7,8.3,0.0,3.7,0.0,24.1,98,127,-7.3
Jalen McDaniels,21:26,.340,.200,.400,.400,0.0,18.3,9.6,19.3,0.0,0.0,14.5,14.2,83,129,-10.2
Bryce McGowens,30:03,.484,.389,.333,.333,3.6,13.0,8.6,5.0,0.0,0.0,8.8,16.7,104,131,-7.2
Théo Maledon,26:01,.581,.500,.333,.333,4.2,18.8,11.9,17.6,0.0,0.0,12.7,13.4,122,129,-4.3
Kai Jones,19:59,.500,.500,.250,.000,10.9,9.8,10.3,0.0,2.5,8.1,0.0,8.9,125,122,-2.0
Nick Richards,15:17,.347,.000,.000,1.000,7.1,6.4,6.8,0.0,3.3,5.3,41.0,14.1,56,124,-15.5
James Bouknight,3:02,.947,,,,0.0,0.0,0.0,0.0,16.5,0.0,0.0,38.6,208,100,48.2
JT Thor,3:02,,,,,0.0,0.0,0.0,0.0,16.5,0.0,,0.0,0,100,11.1
