Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Terry Rozier,37:57,.444,.413,.261,.174,2.6,7.4,5.1,35.4,0.0,0.0,19.5,32.4,88,109,-6.9
Kelly Oubre Jr.,34:22,.571,.548,.333,.381,5.7,11.0,8.4,10.7,4.0,0.0,0.0,28.5,127,99,10.0
Jalen McDaniels,31:13,.405,.333,.333,.222,0.0,18.1,9.2,13.0,0.0,0.0,9.2,13.9,94,106,-5.6
Mason Plumlee,28:20,.260,.250,.000,1.000,20.7,19.9,20.3,22.1,1.6,0.0,34.2,12.4,85,102,-3.6
P.J. Washington,20:02,.542,.500,.385,.308,4.9,9.4,7.2,0.0,0.0,4.4,11.9,33.4,100,106,-5.2
Kai Jones,27:58,.666,.600,.000,.800,10.5,30.3,20.6,0.0,0.0,3.1,0.0,9.7,152,100,1.4
Théo Maledon,25:33,.726,.643,.143,.857,7.7,18.4,13.2,17.3,1.8,0.0,9.4,16.6,148,102,7.8
Nick Richards,19:36,.500,.500,.000,.000,0.0,14.4,7.3,6.5,0.0,8.9,50.0,8.2,56,101,-6.3
James Bouknight,14:59,.800,.800,.600,.000,0.0,12.6,6.4,21.1,3.1,0.0,28.6,18.7,111,101,7.2
Bryce McGowens,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
JT Thor,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Mark Williams,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
