Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jordan Poole,29:08,.795,.775,.500,.300,0.0,5.8,3.5,12.9,5.0,2.7,0.0,34.8,152,93,18.6
Stephen Curry,27:01,.649,.591,.636,.273,4.9,12.5,9.6,23.3,1.8,0.0,7.5,22.1,136,96,3.6
Draymond Green,25:29,.291,.167,.333,.333,5.2,19.8,14.2,25.0,1.9,0.0,12.7,13.9,105,91,-4.6
Andrew Wiggins,23:20,.500,.500,.500,.000,5.7,10.8,8.8,5.3,2.1,0.0,16.7,23.1,87,97,-8.7
Kevon Looney,17:33,.333,.333,.000,.000,7.6,14.4,11.8,24.7,2.7,0.0,0.0,7.7,141,93,4.5
Moses Moody,26:43,.583,.556,.556,.111,0.0,6.3,3.9,18.1,1.8,0.0,0.0,15.8,132,101,1.4
Jonathan Kuminga,24:40,.845,.813,.500,.250,0.0,10.2,6.3,10.4,0.0,0.0,10.1,18.0,145,102,2.4
Anthony Lamb,24:10,1.214,1.214,.857,.000,0.0,13.9,8.5,22.6,0.0,0.0,12.5,14.8,190,99,15.5
JaMychal Green,15:25,.765,.700,.600,.400,0.0,27.3,16.7,16.5,0.0,10.4,14.5,20.0,135,86,5.7
James Wiseman,9:14,.333,.333,.000,.000,14.4,9.1,11.2,24.9,0.0,0.0,0.0,14.6,121,103,-2.6
Donte DiVincenzo,9:10,.833,.833,.667,.000,0.0,0.0,0.0,28.7,5.3,0.0,50.0,29.4,85,96,-6.8
Ryan Rollins,8:04,.833,.833,.333,.000,0.0,20.9,12.8,17.0,0.0,0.0,40.0,27.8,89,94,-8.1
