Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Donte DiVincenzo,37:01,.539,.375,.750,.625,3.0,17.3,10.3,23.3,0.0,2.1,0.0,11.9,137,115,1.4
Klay Thompson,32:07,.583,.556,.556,.111,3.5,13.3,8.5,18.6,0.0,2.4,13.7,29.5,101,116,2.2
Stephen Curry,32:02,.596,.525,.650,.300,0.0,6.7,3.4,37.4,1.5,0.0,8.1,33.3,117,116,8.9
Draymond Green,31:03,.609,.636,.091,.273,3.6,24.0,14.1,18.4,0.0,0.0,7.5,18.6,117,115,-1.2
Kevon Looney,20:24,.750,.750,.000,.000,5.5,20.9,13.4,0.0,2.4,3.8,33.3,12.7,90,107,-5.5
Jordan Poole,28:19,.421,.409,.909,.182,3.9,7.5,5.8,21.9,0.0,0.0,14.4,21.2,87,119,-6.2
Anthony Lamb,27:08,.600,.600,1.000,.000,0.0,23.6,12.1,10.9,0.0,0.0,16.7,9.6,103,115,-2.4
Andre Iguodala,14:28,.000,.000,1.000,.000,0.0,0.0,0.0,18.4,0.0,5.4,0.0,6.0,56,117,-6.2
Jonathan Kuminga,13:02,.250,.250,.300,.000,17.1,32.7,25.1,12.9,0.0,5.9,9.1,36.5,63,108,-13.9
JaMychal Green,4:26,.750,.750,1.000,.000,0.0,0.0,0.0,0.0,0.0,17.5,0.0,19.5,126,107,11.8
Patrick Baldwin Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Moses Moody,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Lester Quinones,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
