Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Stephen Curry,43:24,.626,.593,.556,.148,2.1,11.3,6.5,16.2,2.2,2.5,14.8,31.3,111,104,6.4
Donte DiVincenzo,37:14,.625,.625,.750,.000,4.8,21.1,12.6,11.9,2.5,2.9,5.9,18.4,128,101,6.9
Kevon Looney,36:00,.295,.273,.000,.182,17.5,21.8,19.5,14.2,6.6,0.0,0.0,13.3,110,93,1.3
Draymond Green,35:55,.250,.250,.400,.000,5.0,30.1,17.0,30.9,0.0,0.0,16.7,13.4,93,108,-3.5
Klay Thompson,32:51,.652,.625,.563,.125,2.7,6.0,4.3,14.6,1.4,0.0,10.6,23.1,123,109,2.7
Jordan Poole,25:00,.454,.385,.385,.231,3.6,3.9,3.8,22.6,1.9,0.0,21.8,29.5,88,108,-6.9
JaMychal Green,23:12,.900,.900,.600,.000,3.9,21.2,12.1,7.6,2.0,4.7,0.0,17.3,174,101,16.3
Ty Jerome,14:28,.000,.000,.400,.000,0.0,6.8,3.2,23.9,0.0,0.0,0.0,13.9,45,112,-15.8
Andre Iguodala,10:29,.500,.500,.500,.000,17.1,28.1,22.4,24.7,0.0,10.3,33.3,11.5,114,100,3.2
Moses Moody,6:27,.500,.500,.500,.000,13.9,45.7,29.1,0.0,0.0,0.0,0.0,12.5,123,105,-4.3
Patrick Baldwin Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Lester Quinones,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
