Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Stephen Curry,36:59,.743,.725,.700,.250,0.0,17.7,9.2,61.4,3.9,5.8,4.3,27.5,162,113,22.2
Andrew Wiggins,36:32,.688,.688,.688,.000,0.0,14.9,7.7,0.0,2.6,0.0,11.1,21.6,104,120,-3.2
Klay Thompson,35:34,.828,.826,.565,.174,6.6,6.1,6.4,14.9,2.7,0.0,7.5,33.0,143,123,14.0
Draymond Green,31:46,.500,.500,.250,.000,0.0,20.6,10.7,28.1,0.0,0.0,50.0,11.0,100,124,-9.0
Kevon Looney,28:46,.521,.500,.000,1.000,8.1,19.0,13.7,18.8,0.0,3.7,0.0,4.4,179,123,-2.1
Jordan Poole,24:33,.536,.438,.250,.375,0.0,8.9,4.6,19.5,0.0,4.3,9.7,18.4,119,126,-5.5
Donte DiVincenzo,15:30,.368,.400,.600,.200,7.6,21.1,14.6,7.8,3.1,6.9,15.5,18.2,80,113,-8.5
JaMychal Green,14:45,.800,.800,.200,.000,7.9,14.8,11.5,9.9,0.0,0.0,28.6,20.8,109,126,-6.5
Jonathan Kuminga,6:27,.333,.333,.667,.000,36.3,0.0,17.5,0.0,0.0,0.0,25.0,27.2,83,131,-27.1
Moses Moody,4:39,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9.4,0,131,-19.3
Anthony Lamb,4:27,,,,,0.0,24.5,12.7,23.4,0.0,0.0,100.0,19.7,35,123,-19.4
Ty Jerome,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
