Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Stephen Curry,36:46,.615,.560,.520,.240,0.0,13.6,7.1,24.0,1.3,0.0,0.0,29.8,157,125,8.1
Draymond Green,35:50,.759,.722,.333,.556,9.1,16.7,13.1,17.2,2.7,4.4,21.1,15.7,142,119,6.9
Jordan Poole,30:37,.629,.553,.632,.579,0.0,6.5,3.4,18.2,0.0,2.6,14.4,36.0,128,129,0.1
Jonathan Kuminga,19:39,.414,.450,.300,.200,22.2,20.4,21.2,6.6,2.4,4.0,0.0,21.9,121,118,-1.3
Anthony Lamb,12:02,.400,.400,.200,.000,9.1,16.6,13.0,0.0,0.0,0.0,0.0,16.5,110,127,-12.9
Donte DiVincenzo,31:33,.735,.800,.800,.200,10.4,9.5,9.9,20.1,3.0,0.0,15.5,16.2,146,123,7.6
Moses Moody,25:52,.929,.929,.714,.000,4.2,15.5,10.1,4.9,0.0,3.0,22.2,13.8,142,125,2.0
Kevon Looney,25:45,.694,.500,.000,1.000,16.9,27.2,22.3,8.3,0.0,3.1,0.0,4.4,197,122,0.3
Gary Payton II,17:08,.500,.500,.250,.000,19.1,5.8,12.2,7.8,0.0,0.0,0.0,18.5,138,130,-5.6
Patrick Baldwin Jr.,1:36,,,,,0.0,62.5,32.6,0.0,0.0,0.0,,0.0,0,114,-2.8
Ty Jerome,1:36,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,133,-9.4
Lester Quinones,1:36,.568,,,,0.0,0.0,0.0,0.0,0.0,0.0,69.4,71.3,33,133,-64.7
JaMychal Green,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
