Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Stephen Curry,34:24,.670,.632,.421,.316,10.2,16.9,13.2,25.3,1.4,0.0,15.6,32.7,119,134,4.1
Jordan Poole,34:10,.764,.600,.500,1.000,3.4,8.5,5.7,19.4,1.4,0.0,21.7,23.6,129,135,1.2
Draymond Green,30:13,.687,.556,.111,.667,3.9,19.3,10.7,39.6,4.8,0.0,30.0,24.1,114,126,4.7
Klay Thompson,27:46,.500,.500,.500,.000,4.2,15.7,9.3,6.7,1.7,0.0,6.7,23.7,96,133,-6.6
Donte DiVincenzo,21:24,.200,.200,.800,.000,5.5,6.8,6.1,6.6,0.0,0.0,16.7,12.3,56,139,-15.4
Ty Jerome,23:14,1.127,1.125,1.000,.500,0.0,12.5,5.6,20.8,2.1,0.0,17.0,11.1,177,133,7.9
Kevon Looney,18:59,.500,.500,.000,.000,6.2,46.0,23.9,7.6,0.0,4.8,0.0,4.6,137,128,-3.2
JaMychal Green,17:52,.563,.563,.875,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,106,140,-4.7
Andre Iguodala,17:39,.000,.000,1.000,.000,0.0,8.2,3.7,30.2,5.5,0.0,0.0,7.4,74,126,-1.5
Patrick Baldwin Jr.,14:19,.313,.313,.750,.000,0.0,10.2,4.5,0.0,0.0,12.7,11.1,27.5,56,129,-16.6
Ryan Rollins,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
