Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Klay Thompson,36:40,.677,.659,.682,.091,2.7,8.5,5.5,9.5,0.0,0.0,0.0,26.7,146,126,7.1
Jordan Poole,36:10,.760,.717,.435,.391,2.7,11.5,7.0,34.0,0.0,0.0,20.6,40.2,124,124,6.6
Donte DiVincenzo,34:22,.409,.409,.455,.000,8.6,18.2,13.2,15.3,5.9,0.0,8.3,14.9,111,108,0.7
Draymond Green,32:38,.455,.455,.364,.000,9.0,25.6,17.0,16.3,1.6,0.0,8.3,15.7,117,114,-2.5
Kevon Looney,25:51,.291,.333,.000,.333,30.3,12.1,21.5,9.7,0.0,0.0,0.0,11.4,126,124,-7.8
Jonathan Kuminga,26:19,.507,.500,.250,.250,0.0,7.9,3.8,31.5,1.9,3.5,10.1,16.1,122,119,-0.3
Ty Jerome,20:49,.666,.500,.600,.800,0.0,5.0,2.4,24.7,2.5,4.4,22.8,18.0,126,120,1.9
Anthony Lamb,18:43,.868,.750,.500,1.000,5.2,11.2,8.1,6.5,5.5,0.0,0.0,6.6,199,112,4.2
Moses Moody,8:28,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0,130,-24.9
Patrick Baldwin Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
James Wiseman,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
