Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Klay Thompson,34:17,.821,.806,.778,.111,0.0,6.2,3.1,8.9,1.4,0.0,5.0,23.9,150,120,9.1
Stephen Curry,32:43,.725,.690,.524,.190,3.2,3.3,3.2,23.8,0.0,0.0,4.2,30.0,147,125,10.1
Draymond Green,29:27,.410,.250,.250,.500,7.1,14.5,10.7,39.5,0.0,3.1,55.1,15.3,96,118,-5.8
Jonathan Kuminga,27:12,.690,.727,.091,.273,7.7,23.5,15.5,10.7,0.0,0.0,14.0,21.7,121,117,-3.3
Donte DiVincenzo,20:25,.102,.000,1.000,.500,0.0,5.2,2.6,25.0,2.4,0.0,17.0,11.9,77,118,-9.7
Jordan Poole,27:23,.687,.647,.765,.353,3.8,3.9,3.9,31.9,1.8,3.3,13.3,34.1,130,118,8.1
Kevon Looney,23:35,.551,.600,.000,.200,8.8,31.7,20.1,14.9,2.1,0.0,0.0,9.5,147,109,-0.2
Anthony Lamb,22:47,.200,.200,.400,.000,9.2,18.7,13.9,4.7,0.0,4.0,0.0,9.1,88,117,-10.2
Gary Payton II,17:47,.643,.700,.400,.200,23.5,24.0,23.7,6.9,2.7,5.1,0.0,12.6,157,107,5.6
Patrick Baldwin Jr.,1:28,,,,,0.0,0.0,0.0,69.6,0.0,0.0,,0.0,245,126,18.8
Moses Moody,1:28,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,200,126,15.8
Lester Quinones,1:28,.000,.000,.500,.000,0.0,72.7,36.0,0.0,0.0,0.0,0.0,56.3,0,99,-68.0
JaMychal Green,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
